-8.078,21.839,318.6,7.5,1.0,09/02/2015,0852,T,41
-9.309,30.609,318.2,31.1,1.0,09/02/2015,0852,T,55
-9.464,31.599,320.3,50.9,1.0,09/02/2015,0852,T,61
-9.468,31.629,320.7,51.1,1.0,09/02/2015,0852,T,64
-9.450,31.505,317.6,38.2,1.0,09/02/2015,0852,T,51
-9.480,31.622,317.1,33.3,1.0,09/02/2015,0852,T,29
-9.464,31.243,319.4,28.8,1.0,09/02/2015,0852,T,61
-9.500,31.409,330.5,109.4,1.0,09/02/2015,0852,T,80
-9.451,30.892,320.3,48.2,1.0,09/02/2015,0852,T,63
-9.357,30.051,324.0,33.0,1.0,09/02/2015,0852,T,71
-9.465,30.891,315.9,29.1,1.0,09/02/2015,0852,T,38
-9.370,30.050,338.3,103.1,1.0,09/02/2015,0852,T,87
-9.452,30.886,322.5,58.6,1.0,09/02/2015,0852,T,69
-9.364,30.044,339.8,112.4,1.0,09/02/2015,0852,T,88
-9.367,30.066,323.4,32.1,1.0,09/02/2015,0852,T,70
-9.045,27.208,319.8,12.7,1.0,09/02/2015,0852,T,58
-9.153,28.005,318.9,17.9,1.0,09/02/2015,0852,T,47
-9.155,28.020,322.4,24.3,1.0,09/02/2015,0852,T,66
-9.338,29.412,316.3,16.9,1.0,09/02/2015,0852,T,29
-9.114,27.633,318.5,11.0,1.0,09/02/2015,0852,T,42
-9.797,33.095,316.7,45.1,1.0,09/02/2015,0852,T,56
-9.162,27.563,328.4,34.1,1.0,09/02/2015,0852,T,77
-8.222,20.973,318.2,11.1,1.0,09/02/2015,0852,T,63
-9.226,27.958,319.3,18.1,1.0,09/02/2015,0852,T,58
-9.045,26.319,320.3,11.0,1.0,09/02/2015,0852,T,54
-9.616,30.428,317.5,22.3,1.0,09/02/2015,0852,T,29
-9.483,29.320,321.8,35.0,1.0,09/02/2015,0852,T,68
-9.526,29.663,320.7,32.8,1.0,09/02/2015,0852,T,64
-9.621,30.420,324.1,53.9,1.0,09/02/2015,0852,T,73
-9.531,29.599,318.7,22.0,1.0,09/02/2015,0852,T,35
-9.539,29.662,317.0,19.7,1.0,09/02/2015,0852,T,32
-8.346,21.052,317.2,6.9,1.0,09/02/2015,0852,T,44
-8.348,21.062,327.5,20.0,1.0,09/02/2015,0852,T,78
-8.357,21.061,315.9,6.8,1.0,09/02/2015,0852,T,30
-9.388,28.221,325.2,23.2,1.0,09/02/2015,0852,T,73
-9.634,29.903,315.7,18.6,1.0,09/02/2015,0852,T,43
-7.632,16.200,317.5,41.0,1.0,09/02/2015,0852,T,69
-9.607,29.584,322.5,33.8,1.0,09/02/2015,0852,T,58
-9.631,29.666,322.1,31.3,1.0,09/02/2015,0852,T,60
-8.435,21.032,318.8,10.2,1.0,09/02/2015,0852,T,66
-9.449,27.995,317.7,14.9,1.0,09/02/2015,0852,T,55
-9.451,28.010,321.0,22.5,1.0,09/02/2015,0852,T,66
-9.805,30.590,315.1,23.4,1.0,09/02/2015,0852,T,28
